image_path,n_regions,n_notes,notes_kept_preview,reason
package_aa/000119480-1_1_1/000119480-1_1_1.png,19,20,note.half-S0 note.quarter-S0 note.beamedRight1-L0 note.beamedLeft1-S0 note.half-S1,count_mismatch
package_ab/201008387-1_1_1/201008387-1_1_1.png,13,14,note.beamedRight1-S0 note.beamedLeft1-L0 note.half-S0 note.beamedRight1-S1 note.beamedLeft1-L1,count_mismatch
package_ab/220011469-1_1_1/220011469-1_1_1.png,12,13,note.half-S3 note.half-S3 note.half-S3 note.half-S3 note.whole-L4,count_mismatch
package_aa/000123565-1_1_1/000123565-1_1_1.png,19,18,note.beamedRight1-L4 note.beamedBoth1-S3 note.beamedBoth1-L3 note.beamedLeft1-S2 note.beamedRight1-L2,count_mismatch
package_ab/201008025-1_1_1/201008025-1_1_1.png,10,11,note.quarter-S0 note.quarter-L2 note.quarter-S5 note.quarter-L2 note.quarter-L1,count_mismatch
package_ab/190010415-1_1_1/190010415-1_1_1.png,6,7,note.half-S0 note.half-S1 note.half-S2 note.whole-L4 note.half-S3,count_mismatch
package_ab/150205736-1_1_1/150205736-1_1_1.png,13,14,note.whole-S5 note.quarter-S5 note.quarter-L4 note.half-L4 note.quarter-L4,count_mismatch
package_aa/100500917-1_3_2/100500917-1_3_2.png,5,8,note.whole-S3 note.half-S3 note.half-L2 note.whole-L2 note.half-L2,count_mismatch
package_aa/100500917-1_6_1/100500917-1_6_1.png,5,8,note.whole-S3 note.half-L5 note.whole-S5 note.half-S3 note.whole-S5,count_mismatch
package_aa/000125088-5_1_1/000125088-5_1_1.png,7,8,note.whole-L1 note.whole-L4 note.whole-S1 note.whole-S4 note.whole-L2,count_mismatch
package_aa/000100134-3_1_1/000100134-3_1_1.png,18,19,note.half-S0 note.whole-L4 note.whole-S3 note.whole-L4 note.beamedRight2-L3,count_mismatch
package_ab/110003893-1_1_1/110003893-1_1_1.png,15,9,note.beamedBoth3-L5 note.beamedLeft2-L6 note.beamedBoth3-L5 note.beamedLeft2-L6 note.beamedBoth3-L5,count_mismatch
package_ab/220013356-1_2_1/220013356-1_2_1.png,19,20,note.half-L1 note.half-S1 note.beamedRight1-L2 note.beamedBoth1-L2 note.beamedBoth1-S2,count_mismatch
package_aa/000135130-1_1_1/000135130-1_1_1.png,26,22,note.whole-L1 note.half-L1 note.sixteenth-L1 note.beamedRight1-S2 note.beamedBoth1-S2,count_mismatch
package_ab/220034598-1_1_1/220034598-1_1_1.png,9,11,note.half-S2 note.half-L6 note.half-S5 note.half-L6 note.half-S5,count_mismatch
package_ab/150205400-1_1_1/150205400-1_1_1.png,2,4,note.half-S0 note.quarter-S0 note.half-S0 note.quarter-S0,count_mismatch
package_ab/211010614-1_1_1/211010614-1_1_1.png,12,14,note.half-L3 note.half-L3 note.quarter-S2 note.quarter-L2 note.half-S1,count_mismatch
package_aa/000110286-1_2_1/000110286-1_2_1.png,12,13,note.whole-S4 note.quarter-L4 note.quarter-S3 note.quarter-L3 note.quarter-S2,count_mismatch
package_aa/100500932-1_1_3/100500932-1_1_3.png,11,12,note.half-L1 note.half-L3 note.half-L1 note.half-S0 note.half-L1,count_mismatch
package_aa/000110470-1_1_1/000110470-1_1_1.png,10,11,note.quarter-S0 note.half-L2 note.half-S2 note.quarter-L3 note.quarter-S3,count_mismatch
package_aa/100501200-1_1_2/100501200-1_1_2.png,10,12,note.half-L4 note.half-S2 note.half-L3 note.half-L2 note.half-S2,count_mismatch
package_aa/110002955-1_4_1/110002955-1_4_1.png,5,9,note.sixteenth-L3 note.sixteenth-L3 note.eighth-S4 note.sixteenth-S4 note.sixteenth-L4,count_mismatch
package_ab/230006147-1_1_1/230006147-1_1_1.png,21,23,note.quarter-L1 note.half-L1 note.half-L2 note.half-L3 note.quarter-L3,count_mismatch
package_ab/210000316-1_1_2/210000316-1_1_2.png,21,20,note.whole-L4 note.quarter-L4 note.quarter-S5 note.quarter-S5 note.quarter-S5,count_mismatch
package_ab/230002321-1_1_1/230002321-1_1_1.png,7,8,note.quarter-L0 note.quarter-L-1 note.quarter-L0 note.quarter-S1 note.half-L0,count_mismatch
package_ab/211017887-1_1_1/211017887-1_1_1.png,10,12,note.half-L4 note.beamedRight1-S3 note.beamedLeft1-L4 note.beamedRight1-S4 note.beamedLeft1-S3,count_mismatch
package_ab/190006082-1_1_1/190006082-1_1_1.png,15,16,note.quarter-L4 note.half-L4 note.beamedRight1-L4 note.beamedLeft1-S2 note.beamedRight1-L2,count_mismatch
package_aa/000120938-1_1_1/000120938-1_1_1.png,14,16,note.quarter-L3 note.quarter-S3 note.beamedRight2-L3 note.beamedBoth2-S2 note.beamedBoth2-L3,count_mismatch
package_ab/211005533-1_6_1/211005533-1_6_1.png,8,9,note.half-S4 note.half-S4 note.half-S4 note.half-L3 note.half-S3,count_mismatch
package_aa/100500929-1_1_2/100500929-1_1_2.png,13,14,note.quarter-L2 note.quarter-L2 note.quarter-L2 note.quarter-L2 note.half-S1,count_mismatch
package_aa/100017122-1_4_1/100017122-1_4_1.png,11,12,note.whole-S2 note.half-S2 note.half-L2 note.quarter-L2 note.half-S2,count_mismatch
package_ab/201004121-1_1_1/201004121-1_1_1.png,11,12,note.whole-L3 note.half-L3 note.quarter-L3 note.quarter-S2 note.quarter-S2,count_mismatch
package_aa/000113717-1_1_1/000113717-1_1_1.png,23,21,note.beamedRight2-S5 note.beamedBoth2-L4 note.beamedBoth2-S3 note.beamedLeft2-L4 note.beamedRight2-S5,count_mismatch
package_ab/190013211-1_1_1/190013211-1_1_1.png,8,9,note.whole-S3 note.half-L4 note.whole-S4 note.half-S3 note.half-L5,count_mismatch
package_ab/201007042-1_9_1/201007042-1_9_1.png,14,15,note.quarter-S0 note.half-S0 note.quarter-S0 note.quarter-L3 note.beamedRight1-S2,count_mismatch
package_ab/211005432-1_3_1/211005432-1_3_1.png,13,14,note.beamedRight1-S4 note.beamedBoth2-S3 note.beamedBoth2-L4 note.beamedBoth2-S4 note.beamedBoth2-L5,count_mismatch
package_aa/000105694-1_1_1/000105694-1_1_1.png,10,11,note.quarter-L1 note.quarter-S1 note.quarter-L2 note.half-S2 note.half-L2,count_mismatch
package_ab/201008579-1_4_1/201008579-1_4_1.png,26,27,note.beamedRight1-S-1 note.beamedBoth1-S0 note.beamedLeft1-L0 note.beamedRight1-S-1 note.beamedBoth1-S1,count_mismatch
package_aa/000127465-1_1_1/000127465-1_1_1.png,11,10,note.half-S2 note.quarter-S2 note.quarter-L3 note.half-S3 note.half-L4,count_mismatch
package_ab/200185906-1_1_1/200185906-1_1_1.png,10,11,note.half-L2 note.half-L3 note.half-S4 note.half-S3 note.half-S2,count_mismatch
package_aa/000117399-1_1_1/000117399-1_1_1.png,8,9,note.whole-L7 note.whole-L7 note.quarter-S6 note.quarter-L6 note.half-S5,count_mismatch
package_ab/211006731-1_1_1/211006731-1_1_1.png,9,11,note.whole-L1 note.whole-S2 note.whole-S1 note.whole-L2 note.whole-S2,count_mismatch
package_ab/211006034-1_1_2/211006034-1_1_2.png,4,5,note.whole-S5 note.whole-S4 note.whole-L5 note.whole-S4 note.whole-L5,count_mismatch
package_aa/000108591-1_1_1/000108591-1_1_1.png,16,17,note.whole-L3 note.quarter-L3 note.quarter-S6 note.quarter-S6 note.quarter-S6,count_mismatch
package_aa/000100014-1_1_1/000100014-1_1_1.png,20,21,note.half-S0 note.quarter-S1 note.beamedRight1-L1 note.beamedLeft1-S0 note.beamedRight1-S2,count_mismatch
package_ab/150204853-1_1_1/150204853-1_1_1.png,13,14,note.half-S0 note.half-L4 note.beamedRight2-S3 note.beamedBoth2-L4 note.beamedBoth2-S3,count_mismatch
package_ab/201009125-1_1_1/201009125-1_1_1.png,7,9,note.half-L1 note.half-L1 note.half-L1 note.half-S0 note.half-L1,count_mismatch
package_ab/230005482-1_1_1/230005482-1_1_1.png,13,14,note.half-S3 note.half-L3 note.half-S3 note.half-S4 note.half-L5,count_mismatch
package_ab/230002910-1_1_2/230002910-1_1_2.png,14,15,note.quarter-S3 note.half-L5 note.quarter-S3 note.quarter-L5 note.half-L6,count_mismatch
package_aa/000100794-1_1_1/000100794-1_1_1.png,14,17,note.half-L0 note.half-S0 note.half-L1 note.half-S1 note.quarter-S1,count_mismatch
package_aa/000141883-1_1_1/000141883-1_1_1.png,5,7,note.half-S2 note.quarter-S2 note.quarter-L2 note.half-S1 note.half-L1,count_mismatch
package_aa/000108441-1_1_2/000108441-1_1_2.png,6,7,note.quarter-L0 note.half-S-1 note.half-L-1 note.half-L5 note.half-S4,count_mismatch
package_ab/220000472-1_1_1/220000472-1_1_1.png,13,15,note.half-L1 note.half-S-1 note.half-L0 note.half-L0 note.half-S-2,count_mismatch
package_ab/190005779-1_1_1/190005779-1_1_1.png,2,5,note.half-S-2 note.half-L-1 note.half-S-1 note.half-S-1 note.whole-L-1,count_mismatch
package_ab/211003760-1_1_1/211003760-1_1_1.png,10,11,note.whole-L3 note.half-S1 note.half-S1 note.whole-S2 note.whole-L2,count_mismatch
package_ab/190100445-1_1_1/190100445-1_1_1.png,10,11,note.half-S0 note.quarter-S1 note.quarter-S2 note.quarter-S1 note.quarter-S0,count_mismatch
package_ab/190019916-1_2_1/190019916-1_2_1.png,20,22,note.half-S-1 note.half-L0 note.quarter-S0 note.quarter-L1 note.quarter-L-1,count_mismatch
package_aa/000101563-1_1_1/000101563-1_1_1.png,13,12,note.eighth-L4 note.quarter-L4 note.quarter-S4 note.quarter-L5 note.quarter-S5,count_mismatch
package_ab/211001903-1_1_1/211001903-1_1_1.png,9,10,note.half-S0 note.half-L2 note.half-S2 note.half-L3 note.half-S2,count_mismatch
package_aa/000109852-1_1_2/000109852-1_1_2.png,11,12,note.half-L3 note.half-L3 note.eighth-L3 note.eighth-S2 note.beamedRight1-L2,count_mismatch
package_aa/000117782-1_2_1/000117782-1_2_1.png,26,10,note.eighth-L1 note.eighth-S6 note.beamedRight2-S6 note.beamedBoth3-L7 note.beamedBoth3-S6,count_mismatch
package_ab/225001336-1_1_1/225001336-1_1_1.png,4,7,note.whole-L2 note.whole-S1 note.whole-L3 note.whole-S3 note.whole-S4,count_mismatch
package_ab/230003385-1_1_1/230003385-1_1_1.png,14,16,note.half-S0 note.beamedRight2-L5 note.beamedBoth2-S4 note.beamedLeft2-L4 note.beamedRight2-S3,count_mismatch
package_aa/000127399-1_1_1/000127399-1_1_1.png,10,11,note.half-S2 note.half-S1 note.half-L1 note.half-S0 note.quarter-S2,count_mismatch
package_aa/000103204-1_1_1/000103204-1_1_1.png,8,12,note.quarter-S3 note.half-S3 note.half-L1 note.half-S1 note.half-L2,count_mismatch
package_ab/220018171-1_1_1/220018171-1_1_1.png,9,11,note.half-S1 note.half-S0 note.half-S2 note.half-L3 note.half-S2,count_mismatch
package_ab/230002355-1_5_1/230002355-1_5_1.png,5,7,note.half-S3 note.half-L5 note.half-L5 note.half-S4 note.half-L4,count_mismatch
package_aa/000100644-1_1_1/000100644-1_1_1.png,9,10,note.half-L4 note.half-L3 note.whole-S3 note.half-L3 note.whole-S2,count_mismatch
package_aa/000100144-1_1_1/000100144-1_1_1.png,11,10,note.whole-S4 note.half-S4 note.half-S4 note.half-S2 note.quarter-L3,count_mismatch
package_aa/000139007-1_1_1/000139007-1_1_1.png,7,8,note.sixteenth-S3 note.quarter-S3 note.sixteenth-S4 note.quarter-S4 note.sixteenth-L6,count_mismatch
package_ab/211005347-1_1_1/211005347-1_1_1.png,22,23,note.half-S-1 note.beamedRight1-L5 note.beamedBoth1-L4 note.beamedLeft1-L3 note.beamedRight1-L3,count_mismatch
package_ab/212002754-1_1_1/212002754-1_1_1.png,9,12,note.half-L3 note.half-S3 note.half-S0 note.half-L1 note.half-L-1,count_mismatch
package_aa/000117110-1_1_1/000117110-1_1_1.png,17,16,note.eighth-L3 note.eighth-L2 note.half-L4 note.quarter-L4 note.eighth-S3,count_mismatch
package_aa/000102402-1_1_1/000102402-1_1_1.png,10,12,note.whole-L4 note.half-S2 note.half-L3 note.half-S3 note.whole-L4,count_mismatch
package_aa/000125088-26_1_1/000125088-26_1_1.png,11,12,note.half-L1 note.half-L2 note.half-S1 note.half-L1 note.half-S4,count_mismatch
package_ab/230002885-1_4_1/230002885-1_4_1.png,9,10,note.quarter-L1 note.half-L1 note.quarter-L1 note.quarter-L1 note.half-S1,count_mismatch
package_ab/211005897-1_1_1/211005897-1_1_1.png,8,9,note.half-S3 note.quarter-S3 note.quarter-L4 note.quarter-S4 note.quarter-L4,count_mismatch
package_ab/220011684-1_1_1/220011684-1_1_1.png,10,11,note.half-S1 note.quarter-S2 note.quarter-S3 note.half-L5 note.quarter-L5,count_mismatch
package_aa/000103574-1_1_1/000103574-1_1_1.png,15,16,note.quarter-S2 note.beamedRight1-S2 note.beamedLeft1-L3 note.quarter-S3 note.quarter-S2,count_mismatch
package_ab/150205618-1_1_1/150205618-1_1_1.png,10,12,note.half-L2 note.half-L0 note.quarter-S0 note.quarter-S0 note.half-L1,count_mismatch
package_aa/100500997-1_1_2/100500997-1_1_2.png,10,11,note.whole-L3 note.whole-L3 note.half-L3 note.half-L3 note.whole-L4,count_mismatch
package_aa/000105061-3_1_1/000105061-3_1_1.png,13,14,note.whole-L3 note.half-L2 note.half-S3 note.half-S1 note.whole-L3,count_mismatch
package_aa/100030869-1_1_1/100030869-1_1_1.png,6,7,note.whole-L2 note.half-L3 note.whole-S4 note.whole-L1 note.half-S1,count_mismatch
package_ab/150203997-1_1_1/150203997-1_1_1.png,22,23,note.half-S0 note.beamedRight1-S0 note.beamedLeft1-S1 note.beamedRight1-S1 note.beamedBoth1-S0,count_mismatch
package_aa/000126479-1_10_1/000126479-1_10_1.png,5,6,note.half-S5 note.half-S4 note.half-L6 note.half-L5 note.half-S5,count_mismatch
package_aa/000108876-1_1_1/000108876-1_1_1.png,13,14,note.quarter-L2 note.half-L1 note.quarter-L2 note.half-S3 note.quarter-S4,count_mismatch
package_ab/190007329-1_1_1/190007329-1_1_1.png,23,24,note.half-S4 note.quarter-L3 note.quarter-S4 note.half-S2 note.half-L4,count_mismatch
package_ab/220016221-1_1_1/220016221-1_1_1.png,13,14,note.quarter-S1 note.half-L3 note.quarter-S6 note.quarter-L6 note.quarter-S5,count_mismatch
package_ab/220032459-1_1_1/220032459-1_1_1.png,3,6,note.whole-S1 note.whole-S2 note.whole-S1 note.whole-L3 note.whole-L4,count_mismatch
package_ab/201009274-1_3_2/201009274-1_3_2.png,12,13,note.half-L4 note.half-S3 note.beamedRight1-L4 note.beamedLeft1-S4 note.half-L5,count_mismatch
package_ab/201001360-1_1_1/201001360-1_1_1.png,12,13,note.half-S0 note.half-S1 note.whole-L1 note.half-S1 note.half-S2,count_mismatch
package_aa/000105714-1_1_1/000105714-1_1_1.png,15,16,note.half-L1 note.half-S0 note.beamedRight1-L1 note.beamedBoth1-L2 note.beamedBoth1-L3,count_mismatch
package_aa/000114602-1_1_1/000114602-1_1_1.png,13,14,note.whole-S2 note.half-S2 note.half-S0 note.whole-S2 note.half-L2,count_mismatch
package_ab/230005840-1_3_1/230005840-1_3_1.png,17,18,note.beamedRight1-S0 note.beamedBoth1-L-1 note.beamedBoth1-S1 note.beamedBoth1-L1 note.beamedLeft1-S0,count_mismatch
package_ab/230000246-1_1_1/230000246-1_1_1.png,7,10,note.half-L2 note.half-L2 note.half-S2 note.half-L3 note.half-S3,count_mismatch
package_ab/220030080-1_1_1/220030080-1_1_1.png,6,10,note.half-L5 note.half-L5 note.half-S4 note.whole-L4 note.half-L3,count_mismatch
package_ab/211006649-1_1_1/211006649-1_1_1.png,4,6,note.whole-L1 note.whole-L1 note.whole-S-1 note.whole-L3 note.whole-S-1,count_mismatch
package_ab/220031768-1_6_1/220031768-1_6_1.png,10,12,note.whole-L4 note.half-L4 note.half-L4 note.half-S4 note.whole-S3,count_mismatch
package_aa/000100367-8_1_1/000100367-8_1_1.png,15,16,note.quarter-L1 note.quarter-L1 note.quarter-L1 note.half-L2 note.quarter-L2,count_mismatch
package_ab/190021542-1_1_1/190021542-1_1_1.png,13,14,note.beamedRight3-L-1 note.beamedBoth3-S-1 note.beamedLeft3-L0 note.half-S0 note.quarter-S0,count_mismatch
package_aa/000115581-1_1_1/000115581-1_1_1.png,11,12,note.half-L1 note.half-S4 note.half-S4 note.half-L4 note.half-S3,count_mismatch
package_ab/190021788-1_1_1/190021788-1_1_1.png,6,9,note.quarter-S4 note.eighth-S4 note.eighth-S4 note.quarter-S3 note.quarter-S3,count_mismatch
package_ab/210000074-1_6_1/210000074-1_6_1.png,7,8,note.half-S4 note.half-S4 note.half-L4 note.half-S3 note.half-L3,count_mismatch
package_ab/230000161-1_1_1/230000161-1_1_1.png,10,11,note.half-S-1 note.quarter-L1 note.quarter-L2 note.quarter-L3 note.half-S5,count_mismatch
package_ab/220030025-1_1_2/220030025-1_1_2.png,10,11,note.whole-S4 note.half-S4 note.half-L3 note.half-S4 note.half-S4,count_mismatch
package_ab/212001508-1_3_1/212001508-1_3_1.png,12,13,note.quarter-S3 note.quarter-S4 note.quarter-S5 note.half-L7 note.beamedRight1-S5,count_mismatch
package_ab/150202655-1_1_2/150202655-1_1_2.png,9,10,note.whole-S3 note.quarter-S1 note.quarter-S1 note.quarter-S3 note.quarter-S3,count_mismatch
package_ab/230001946-1_4_1/230001946-1_4_1.png,9,10,note.quarter-L1 note.half-L1 note.quarter-L1 note.quarter-L1 note.half-S1,count_mismatch
package_ab/225000475-1_1_1/225000475-1_1_1.png,13,15,note.eighth-S0 note.half-S0 note.beamedRight1-S1 note.beamedBoth1-S0 note.beamedBoth1-L2,count_mismatch
package_aa/000130910-1_1_1/000130910-1_1_1.png,12,13,note.half-S4 note.quarter-L3 note.half-L2 note.quarter-L1 note.half-S6,count_mismatch
package_aa/000120908-1_1_1/000120908-1_1_1.png,10,12,note.quarter-L3 note.eighth-L3 note.eighth-S3 note.quarter-L4 note.quarter-L4,count_mismatch
package_aa/000111890-1_1_1/000111890-1_1_1.png,20,21,note.half-S2 note.half-S1 note.half-S0 note.half-L4 note.quarter-S3,count_mismatch
package_aa/000120915-1_1_1/000120915-1_1_1.png,14,13,note.quarter-L3 note.quarter-L3 note.quarter-L5 note.quarter-L5 note.quarter-L5,count_mismatch
package_aa/000120168-1_1_1/000120168-1_1_1.png,14,15,note.quarter-S2 note.quarter-L3 note.quarter-S3 note.quarter-S2 note.half-S4,count_mismatch
package_ab/150200786-1_1_1/150200786-1_1_1.png,13,14,note.half-L2 note.half-S2 note.half-L2 note.half-S1 note.half-S0,count_mismatch
package_aa/000120919-1_1_1/000120919-1_1_1.png,10,11,note.eighth-S3 note.eighth-L4 note.quarter-S4 note.quarter-L4 note.half-S3,count_mismatch
package_ab/212001094-1_2_1/212001094-1_2_1.png,20,19,note.quarter-L4 note.beamedRight1-S6 note.beamedBoth1-S6 note.beamedBoth1-L4 note.beamedLeft1-L4,count_mismatch
package_aa/000125000-2_1_1/000125000-2_1_1.png,23,24,note.half-S0 note.beamedRight1-S0 note.beamedBoth2-L1 note.beamedLeft2-S1 note.beamedRight2-L2,count_mismatch
package_ab/211006767-1_2_1/211006767-1_2_1.png,9,12,note.whole-S4 note.whole-S4 note.half-S4 note.half-S4 note.whole-S5,count_mismatch
package_aa/000101918-1_1_1/000101918-1_1_1.png,15,17,note.half-L6 note.half-S5 note.half-L5 note.half-S4 note.half-L4,count_mismatch
package_ab/225000484-1_1_1/225000484-1_1_1.png,7,8,note.half-S4 note.half-S4 note.half-L5 note.quarter-S4 note.quarter-L4,count_mismatch
package_ab/220031905-1_1_1/220031905-1_1_1.png,12,13,note.whole-L3 note.half-L3 note.whole-S4 note.half-S4 note.half-L4,count_mismatch
package_aa/000108519-1_1_1/000108519-1_1_1.png,16,18,note.half-S0 note.beamedRight2-S0 note.beamedBoth2-S1 note.beamedBoth2-L1 note.beamedLeft2-S0,count_mismatch
package_ab/211005761-1_1_2/211005761-1_1_2.png,7,8,note.whole-S1 note.whole-S3 note.whole-L4 note.half-S4 note.whole-L5,count_mismatch
package_ab/210097268-1_4_1/210097268-1_4_1.png,13,14,note.half-L1 note.half-L1 note.whole-L1 note.quarter-L3 note.eighth-L2,count_mismatch
package_ab/230003713-1_2_1/230003713-1_2_1.png,7,8,note.half-S0 note.quarter-S0 note.quarter-S0 note.half-S2 note.whole-S0,count_mismatch
package_aa/000142065-1_1_1/000142065-1_1_1.png,10,11,note.whole-L1 note.half-L1 note.whole-S2 note.half-S2 note.half-L2,count_mismatch
package_ab/230001208-1_1_1/230001208-1_1_1.png,8,9,note.quarter-S1 note.quarter-L3 note.quarter-S3 note.quarter-L4 note.half-S3,count_mismatch
package_ab/150201558-1_1_1/150201558-1_1_1.png,20,22,note.half-S0 note.beamedRight1-S1 note.beamedLeft1-S2 note.half-L4 note.beamedRight1-L5,count_mismatch
package_aa/000100226-1_1_1/000100226-1_1_1.png,8,10,note.quarter-S2 note.quarter-S3 note.quarter-S3 note.half-S2 note.half-S3,count_mismatch
package_ab/220032441-1_1_2/220032441-1_1_2.png,14,15,note.half-S1 note.whole-S1 note.whole-S3 note.whole-S4 note.half-L4,count_mismatch
package_aa/000135547-1_2_1/000135547-1_2_1.png,12,13,note.half-L6 note.half-S6 note.half-S3 note.quarter-L4 note.quarter-L4,count_mismatch
package_ab/190014462-1_1_1/190014462-1_1_1.png,18,21,note.half-L4 note.half-L3 note.whole-S4 note.half-S4 note.half-S4,count_mismatch
package_ab/220012168-1_1_1/220012168-1_1_1.png,15,16,note.beamedRight1-S4 note.beamedBoth1-S4 note.beamedBoth1-L4 note.beamedBoth1-L4 note.beamedBoth1-S3,count_mismatch
package_ab/211008041-1_1_2/211008041-1_1_2.png,7,8,note.half-L3 note.half-L2 note.half-S2 note.half-L3 note.half-L2,count_mismatch
package_ab/220011840-1_1_1/220011840-1_1_1.png,8,9,note.half-L3 note.quarter-S2 note.half-L2 note.quarter-S2 note.quarter-L2,count_mismatch
package_aa/100500005-1_3_1/100500005-1_3_1.png,9,10,note.quarter-L4 note.eighth-L4 note.eighth-L4 note.beamedRight1-S3 note.beamedLeft1-S4,count_mismatch
package_aa/000118759-1_1_1/000118759-1_1_1.png,10,11,note.whole-S1 note.quarter-S2 note.quarter-S2 note.half-S3 note.half-L2,count_mismatch
package_aa/100017302-1_1_1/100017302-1_1_1.png,4,15,note.quarter-S4 note.quarter-S4 note.quarter-S4 note.quarter-S4 note.quarter-S4,count_mismatch
package_ab/230006151-1_1_1/230006151-1_1_1.png,6,8,note.half-S0 note.quarter-L1 note.half-L1 note.quarter-S0 note.half-S0,count_mismatch
package_ab/201002898-1_1_2/201002898-1_1_2.png,6,8,note.quarter-S4 note.quarter-S4 note.quarter-S5 note.quarter-S5 note.half-L6,count_mismatch
package_ab/220014840-1_1_1/220014840-1_1_1.png,16,17,note.beamedRight1-L1 note.beamedLeft1-S1 note.half-L2 note.quarter-L3 note.quarter-L3,count_mismatch
package_aa/110000729-1_1_1/110000729-1_1_1.png,6,7,note.whole-S5 note.half-S4 note.quarter-L4 note.quarter-S3 note.whole-L4,count_mismatch
package_ab/211006429-1_1_2/211006429-1_1_2.png,6,8,note.whole-S4 note.whole-L4 note.whole-L2 note.whole-L4 note.whole-L2,count_mismatch
package_aa/000105235-1_1_1/000105235-1_1_1.png,16,17,note.quarter-L2 note.beamedRight1-L2 note.beamedLeft1-L2 note.quarter-S2 note.quarter-S2,count_mismatch
package_ab/211005344-1_1_1/211005344-1_1_1.png,9,11,note.whole-L1 note.whole-L1 note.whole-S-1 note.whole-L1 note.whole-L1,count_mismatch
package_ab/212003731-1_4_1/212003731-1_4_1.png,6,7,note.half-S0 note.half-S1 note.half-S2 note.half-L4 note.half-L5,count_mismatch
package_ab/211010683-1_3_1/211010683-1_3_1.png,16,17,note.quarter-S3 note.quarter-S3 note.quarter-S3 note.beamedRight1-S3 note.beamedBoth1-S3,count_mismatch
package_ab/201007307-1_1_1/201007307-1_1_1.png,14,15,note.quarter-L5 note.quarter-L5 note.quarter-L4 note.quarter-L4 note.quarter-L4,count_mismatch
package_ab/210097070-1_2_1/210097070-1_2_1.png,21,22,note.half-S0 note.half-L1 note.half-S1 note.half-L2 note.half-S2,count_mismatch
package_ab/210000254-1_4_1/210000254-1_4_1.png,21,20,note.beamedRight1-S1 note.beamedLeft1-L2 note.beamedRight1-S2 note.beamedBoth1-L3 note.beamedBoth1-S3,count_mismatch
package_ab/220017709-1_1_1/220017709-1_1_1.png,10,11,note.half-S1 note.quarter-S0 note.quarter-S1 note.half-L2 note.quarter-L2,count_mismatch
package_ab/211008055-1_8_1/211008055-1_8_1.png,5,6,note.whole-S4 note.whole-L4 note.whole-L3 note.whole-L4 note.whole-S3,count_mismatch
package_ab/212003394-1_1_1/212003394-1_1_1.png,13,14,note.half-L1 note.quarter-S1 note.quarter-L1 note.beamedRight1-L1 note.beamedBoth1-L2,count_mismatch
package_ab/230000244-1_23_1/230000244-1_23_1.png,5,7,note.half-L5 note.half-L5 note.half-L6 note.quarter-L5 note.half-L5,count_mismatch
package_aa/000110085-1_1_1/000110085-1_1_1.png,11,12,note.half-L2 note.half-S2 note.quarter-L3 note.half-S3 note.quarter-L3,count_mismatch
package_ab/201003440-1_1_1/201003440-1_1_1.png,2,3,note.whole-S3 note.whole-L4 note.whole-L4,count_mismatch
package_aa/000112743-1_1_2/000112743-1_1_2.png,13,14,note.quarter-L5 note.quarter-L4 note.quarter-L5 note.quarter-L3 note.quarter-L4,count_mismatch
package_aa/000120318-1_1_1/000120318-1_1_1.png,18,19,note.quarter-L2 note.quarter-L2 note.quarter-S2 note.quarter-L3 note.quarter-S2,count_mismatch
package_ab/220032169-1_1_1/220032169-1_1_1.png,5,8,note.whole-L2 note.whole-L2 note.half-S1 note.whole-S2 note.whole-L3,count_mismatch
package_aa/000116513-1_1_1/000116513-1_1_1.png,14,15,note.whole-L5 note.half-L5 note.half-S4 note.quarter-L5 note.quarter-L5,count_mismatch
package_ab/211008241-1_1_2/211008241-1_1_2.png,5,6,note.half-S1 note.quarter-L2 note.quarter-S2 note.half-L2 note.quarter-S2,count_mismatch
package_aa/000104471-1_1_1/000104471-1_1_1.png,10,11,note.quarter-L3 note.quarter-S1 note.half-L4 note.half-L3 note.half-L3,count_mismatch
package_ab/230000244-1_27_1/230000244-1_27_1.png,5,7,note.half-L5 note.half-L5 note.half-L6 note.quarter-L5 note.half-L5,count_mismatch
package_aa/100500851-1_1_2/100500851-1_1_2.png,7,8,note.eighth-S0 note.half-L4 note.half-S0 note.half-S2 note.eighth-S2,count_mismatch
package_ab/200022488-1_3_2/200022488-1_3_2.png,12,13,note.half-S3 note.quarter-S3 note.quarter-L5 note.quarter-L5 note.quarter-S4,count_mismatch
package_aa/000120170-1_1_1/000120170-1_1_1.png,22,21,note.quarter-S4 note.eighth-L4 note.eighth-S3 note.quarter-L4 note.quarter-L2,count_mismatch
package_ab/230005416-1_1_1/230005416-1_1_1.png,25,24,note.beamedRight2-L3 note.beamedBoth2-L4 note.beamedLeft2-L5 note.beamedRight2-S6 note.beamedBoth2-L5,count_mismatch
package_ab/211004576-1_1_1/211004576-1_1_1.png,5,13,note.quarter-S4 note.quarter-S4 note.quarter-S4 note.quarter-S4 note.quarter-S4,count_mismatch
package_aa/000116637-1_1_1/000116637-1_1_1.png,29,28,note.quarter-S3 note.half-L5 note.beamedRight1-L6 note.beamedBoth1-S5 note.beamedBoth1-L5,count_mismatch
package_ab/201008216-1_2_1/201008216-1_2_1.png,13,14,note.quarter-S-1 note.quarter-L0 note.quarter-L1 note.quarter-S1 note.quarter-L2,count_mismatch
package_aa/000126935-1_1_1/000126935-1_1_1.png,14,15,note.quarter-S4 note.quarter-L6 note.quarter-L3 note.quarter-S5 note.quarter-S2,count_mismatch
